run_id,replicate,analysis_branch,fold,feature_set,feature_count,model_key,score_type,scaler,class_weight,threshold_or_decision_rule,accuracy,f1,mcc,auroc,auprc,precision,sensitivity,specificity,precision,tp,tn,fp,fn,support,pos_n,neg_n
PILOT-R05-R08-sensplus-AAC_reference-logistic_regression_l2-F3,R08,sensplus,3,AAC_reference,20,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6818181818181818,0.78125,0.25612535683274,0.7638888888888888,0.9496541450551634,0.8928571428571429,0.6944444444444444,0.625,0.8928571428571429,25,5,3,11,44,36,8
PILOT-R05-R08-sensplus-AAC_reference-logistic_regression_l2-F4,R08,sensplus,4,AAC_reference,20,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5909090909090909,0.6785714285714286,0.31199032511115304,0.6840277777777777,0.9280342886776429,0.95,0.5277777777777778,0.875,0.95,19,7,1,17,44,36,8
PILOT-R05-R09-sensplus-AAC_reference-logistic_regression_l2-F1,R09,sensplus,1,AAC_reference,20,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7555555555555555,0.835820895522388,0.41099746826339323,0.7533783783783784,0.9391888845630036,0.9333333333333333,0.7567567567567568,0.75,0.9333333333333333,28,6,2,9,45,37,8
PILOT-R05-R09-sensplus-AAC_reference-logistic_regression_l2-F2,R09,sensplus,2,AAC_reference,20,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7272727272727273,0.8181818181818182,0.3105295017040594,0.7083333333333334,0.9169183099607514,0.9,0.75,0.625,0.9,27,5,3,9,44,36,8
PILOT-R05-R09-sensplus-AAC_reference-logistic_regression_l2-F3,R09,sensplus,3,AAC_reference,20,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6818181818181818,0.7878787878787878,0.18401748249129446,0.7118055555555555,0.936093498098491,0.8666666666666667,0.7222222222222222,0.5,0.8666666666666667,26,4,4,10,44,36,8
PILOT-R05-R09-sensplus-AAC_reference-logistic_regression_l2-F4,R09,sensplus,4,AAC_reference,20,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6590909090909091,0.7368421052631579,0.45044261646145084,0.8020833333333334,0.9549659480097521,1.0,0.5833333333333334,1.0,1.0,21,8,0,15,44,36,8
PILOT-R05-R10-sensplus-AAC_reference-logistic_regression_l2-F1,R10,sensplus,1,AAC_reference,20,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6888888888888889,0.7878787878787878,0.2617380656394095,0.7432432432432432,0.9404771373918062,0.896551724137931,0.7027027027027027,0.625,0.896551724137931,26,5,3,11,45,37,8
PILOT-R05-R10-sensplus-AAC_reference-logistic_regression_l2-F2,R10,sensplus,2,AAC_reference,20,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.8409090909090909,0.8985507246376812,0.5443310539518174,0.7777777777777777,0.938997832124279,0.9393939393939394,0.8611111111111112,0.75,0.9393939393939394,31,6,2,5,44,36,8
PILOT-R05-R10-sensplus-AAC_reference-logistic_regression_l2-F3,R10,sensplus,3,AAC_reference,20,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.5681818181818182,0.6779661016949152,0.1394227146190205,0.5416666666666667,0.8419174701837673,0.8695652173913043,0.5555555555555556,0.625,0.8695652173913043,20,5,3,16,44,36,8
PILOT-R05-R10-sensplus-AAC_reference-logistic_regression_l2-F4,R10,sensplus,4,AAC_reference,20,logistic_regression_l2,probability,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.8409090909090909,0.8985507246376812,0.5443310539518174,0.8611111111111112,0.9717930646548039,0.9393939393939394,0.8611111111111112,0.75,0.9393939393939394,31,6,2,5,44,36,8
PILOT-R05-R01-core_only-AAC_reference-linear_svm-F1,R01,core_only,1,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6888888888888889,0.78125,0.33220529851337466,0.6959459459459459,0.9197696949561862,0.9259259259259259,0.6756756756756757,0.75,0.9259259259259259,25,6,2,12,45,37,8
PILOT-R05-R01-core_only-AAC_reference-linear_svm-F2,R01,core_only,2,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6511627906976745,0.7540983606557377,0.2642916725578419,0.7222222222222223,0.9389555955047907,0.92,0.6388888888888888,0.7142857142857143,0.92,23,5,2,13,43,36,7
PILOT-R05-R01-core_only-AAC_reference-linear_svm-F3,R01,core_only,3,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6046511627906976,0.7213114754098361,0.1366001903107947,0.6150793650793651,0.8921056555758341,0.88,0.6111111111111112,0.5714285714285714,0.88,22,4,3,14,43,36,7
PILOT-R05-R01-core_only-AAC_reference-linear_svm-F4,R01,core_only,4,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6744186046511628,0.78125,0.20594435253642612,0.6825396825396826,0.9111945944422015,0.8928571428571429,0.6944444444444444,0.5714285714285714,0.8928571428571429,25,4,3,11,43,36,7
PILOT-R05-R02-core_only-AAC_reference-linear_svm-F1,R02,core_only,1,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6818181818181818,0.7941176470588235,0.12690579427752563,0.6235521235521235,0.9076376625725637,0.8709677419354839,0.7297297297297297,0.42857142857142855,0.8709677419354839,27,3,4,10,44,37,7
PILOT-R05-R02-core_only-AAC_reference-linear_svm-F2,R02,core_only,2,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6818181818181818,0.7666666666666667,0.39805662169354006,0.7951388888888888,0.9538072502035848,0.9583333333333334,0.6388888888888888,0.875,0.9583333333333334,23,7,1,13,44,36,8
PILOT-R05-R02-core_only-AAC_reference-linear_svm-F3,R02,core_only,3,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6511627906976745,0.7761194029850746,0.006532181680580171,0.5912698412698413,0.9033651314356578,0.8387096774193549,0.7222222222222222,0.2857142857142857,0.8387096774193549,26,2,5,10,43,36,7
PILOT-R05-R02-core_only-AAC_reference-linear_svm-F4,R02,core_only,4,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7674418604651163,0.8529411764705882,0.31897158992671304,0.8253968253968255,0.9663511789718836,0.90625,0.8055555555555556,0.5714285714285714,0.90625,29,4,3,7,43,36,7
PILOT-R05-R03-core_only-AAC_reference-linear_svm-F1,R03,core_only,1,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.75,0.835820895522388,0.3699008279808363,0.7490347490347491,0.9384086596496695,0.9333333333333333,0.7567567567567568,0.7142857142857143,0.9333333333333333,28,5,2,9,44,37,7
PILOT-R05-R03-core_only-AAC_reference-linear_svm-F2,R03,core_only,2,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6363636363636364,0.75,0.1336306209562122,0.6180555555555556,0.8806512469162547,0.8571428571428571,0.6666666666666666,0.5,0.8571428571428571,24,4,4,12,44,36,8
PILOT-R05-R03-core_only-AAC_reference-linear_svm-F3,R03,core_only,3,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7441860465116279,0.8307692307692308,0.36578220582351284,0.8333333333333333,0.9644543292196246,0.9310344827586207,0.75,0.7142857142857143,0.9310344827586207,27,5,2,9,43,36,7
PILOT-R05-R03-core_only-AAC_reference-linear_svm-F4,R03,core_only,4,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7209302325581395,0.8125,0.3381175937165205,0.7817460317460317,0.9535692608399056,0.9285714285714286,0.7222222222222222,0.7142857142857143,0.9285714285714286,26,5,2,10,43,36,7
PILOT-R05-R04-core_only-AAC_reference-linear_svm-F1,R04,core_only,1,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6136363636363636,0.711864406779661,0.31068488300060004,0.77992277992278,0.9353333072960808,0.9545454545454546,0.5675675675675675,0.8571428571428571,0.9545454545454546,21,6,1,16,44,37,7
PILOT-R05-R04-core_only-AAC_reference-linear_svm-F2,R04,core_only,2,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.75,0.8405797101449275,0.2721655269759087,0.6979166666666667,0.9230197296134508,0.8787878787878788,0.8055555555555556,0.5,0.8787878787878788,29,4,4,7,44,36,8
PILOT-R05-R04-core_only-AAC_reference-linear_svm-F3,R04,core_only,3,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7209302325581395,0.8,0.49559462778335206,0.8095238095238095,0.9640358913192372,1.0,0.6666666666666666,1.0,1.0,24,7,0,12,43,36,7
PILOT-R05-R04-core_only-AAC_reference-linear_svm-F4,R04,core_only,4,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7209302325581395,0.8235294117647058,0.17459497553883238,0.6190476190476191,0.907330496224705,0.875,0.7777777777777778,0.42857142857142855,0.875,28,3,4,8,43,36,7
PILOT-R05-R05-core_only-AAC_reference-linear_svm-F1,R05,core_only,1,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6818181818181818,0.7941176470588235,0.12690579427752563,0.7451737451737451,0.9475804171845055,0.8709677419354839,0.7297297297297297,0.42857142857142855,0.8709677419354839,27,3,4,10,44,37,7
PILOT-R05-R05-core_only-AAC_reference-linear_svm-F2,R05,core_only,2,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6818181818181818,0.78125,0.25612535683274,0.6909722222222222,0.9236560632798589,0.8928571428571429,0.6944444444444444,0.625,0.8928571428571429,25,5,3,11,44,36,8
PILOT-R05-R05-core_only-AAC_reference-linear_svm-F3,R05,core_only,3,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6744186046511628,0.7878787878787878,0.1212135087055675,0.6349206349206349,0.9201877431698148,0.8666666666666667,0.7222222222222222,0.42857142857142855,0.8666666666666667,26,3,4,10,43,36,7
PILOT-R05-R05-core_only-AAC_reference-linear_svm-F4,R05,core_only,4,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6976744186046512,0.7868852459016393,0.3919831548048891,0.8293650793650794,0.9673596902132654,0.96,0.6666666666666666,0.8571428571428571,0.96,24,6,1,12,43,36,7
PILOT-R05-R06-core_only-AAC_reference-linear_svm-F1,R06,core_only,1,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7727272727272727,0.8529411764705882,0.3992889624829465,0.7722007722007722,0.9578591343655916,0.9354838709677419,0.7837837837837838,0.7142857142857143,0.9354838709677419,29,5,2,8,44,37,7
PILOT-R05-R06-core_only-AAC_reference-linear_svm-F2,R06,core_only,2,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.75,0.8450704225352113,0.19920476822239894,0.5763888888888888,0.8757590730694539,0.8571428571428571,0.8333333333333334,0.375,0.8571428571428571,30,3,5,6,44,36,8
PILOT-R05-R06-core_only-AAC_reference-linear_svm-F3,R06,core_only,3,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7674418604651163,0.84375,0.4702908348966149,0.7698412698412699,0.9451681746301667,0.9642857142857143,0.75,0.8571428571428571,0.9642857142857143,27,6,1,9,43,36,7
PILOT-R05-R06-core_only-AAC_reference-linear_svm-F4,R06,core_only,4,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.813953488372093,0.875,0.6024640760767093,0.9166666666666666,0.9848975958306124,1.0,0.7777777777777778,1.0,1.0,28,7,0,8,43,36,7
PILOT-R05-R07-core_only-AAC_reference-linear_svm-F1,R07,core_only,1,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6590909090909091,0.7619047619047619,0.2699945793846108,0.7027027027027027,0.9371526946883388,0.9230769230769231,0.6486486486486487,0.7142857142857143,0.9230769230769231,24,5,2,13,44,37,7
PILOT-R05-R07-core_only-AAC_reference-linear_svm-F2,R07,core_only,2,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7727272727272727,0.8571428571428571,0.3067859955389482,0.6909722222222223,0.9029387177380064,0.8823529411764706,0.8333333333333334,0.5,0.8823529411764706,30,4,4,6,44,36,8
PILOT-R05-R07-core_only-AAC_reference-linear_svm-F3,R07,core_only,3,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7209302325581395,0.8181818181818182,0.25837616329344654,0.7817460317460316,0.9499743474978037,0.9,0.75,0.5714285714285714,0.9,27,4,3,9,43,36,7
PILOT-R05-R07-core_only-AAC_reference-linear_svm-F4,R07,core_only,4,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6511627906976745,0.7368421052631579,0.4308202184276646,0.7579365079365079,0.9536936286891035,1.0,0.5833333333333334,1.0,1.0,21,7,0,15,43,36,7
PILOT-R05-R08-core_only-AAC_reference-linear_svm-F1,R08,core_only,1,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6818181818181818,0.8055555555555556,-0.06651941818943974,0.583011583011583,0.9062371966243659,0.8285714285714286,0.7837837837837838,0.14285714285714285,0.8285714285714286,29,1,6,8,44,37,7
PILOT-R05-R08-core_only-AAC_reference-linear_svm-F2,R08,core_only,2,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6363636363636364,0.7333333333333333,0.2797154638927579,0.7395833333333333,0.9399287715657852,0.9166666666666666,0.6111111111111112,0.75,0.9166666666666666,22,6,2,14,44,36,8
PILOT-R05-R08-core_only-AAC_reference-linear_svm-F3,R08,core_only,3,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.6976744186046512,0.7936507936507936,0.3121728151987113,0.75,0.9535163725837518,0.9259259259259259,0.6944444444444444,0.7142857142857143,0.9259259259259259,25,5,2,11,43,36,7
PILOT-R05-R08-core_only-AAC_reference-linear_svm-F4,R08,core_only,4,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.627906976744186,0.7142857142857143,0.41119596982930745,0.7341269841269842,0.9486566944352518,1.0,0.5555555555555556,1.0,1.0,20,7,0,16,43,36,7
PILOT-R05-R09-core_only-AAC_reference-linear_svm-F1,R09,core_only,1,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7045454545454546,0.8115942028985508,0.1522038868295523,0.694980694980695,0.9196458825454297,0.875,0.7567567567567568,0.42857142857142855,0.875,28,3,4,9,44,37,7
PILOT-R05-R09-core_only-AAC_reference-linear_svm-F2,R09,core_only,2,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.75,0.835820895522388,0.3404938109435677,0.6909722222222222,0.9155564625483013,0.9032258064516129,0.7777777777777778,0.625,0.9032258064516129,28,5,3,8,44,36,8
PILOT-R05-R09-core_only-AAC_reference-linear_svm-F3,R09,core_only,3,AAC_reference,20,linear_svm,decision_function,StandardScaler,balanced,0.5 for LogisticRegression probability; 0 for LinearSVC decision function,0.7209302325581395,0.8125,0.3381175937165205,0.7023809523809523,0.9322975345832393,0.9285714285714286,0.7222222222222222,0.7142857142857143,0.9285714285714286,26,5,2,10,43,36,7
